src,seq,layer,method,rho,kl,relL2
gsm8k,66,29,bp,0.125,0.30850929021835327,0.6630840301513672
gsm8k,66,29,c,0.5,0.055967170745134354,0.35410696268081665
gsm8k,66,29,c,0.25,0.1233314797282219,0.47983279824256897
gsm8k,66,29,c,0.125,0.20188356935977936,0.585249125957489
gsm8k,66,29,d,0.5,0.041916731745004654,0.2524978518486023
gsm8k,66,29,d,0.25,0.08066817373037338,0.38421830534935
gsm8k,66,29,d,0.125,0.11498967558145523,0.43593350052833557
gsm8k,66,30,a,0.5,0.007070849183946848,0.10081171989440918
gsm8k,66,30,a,0.25,0.01774360053241253,0.18174472451210022
gsm8k,66,30,a,0.125,0.03454924002289772,0.3116147220134735
gsm8k,66,30,b,0.5,0.06193922087550163,0.462552547454834
gsm8k,66,30,b,0.25,0.1205916702747345,0.5935197472572327
gsm8k,66,30,b,0.125,0.17518077790737152,0.6644589900970459
gsm8k,66,30,bp,0.5,0.07425007224082947,0.4830409586429596
gsm8k,66,30,bp,0.25,0.13175538182258606,0.5987536311149597
gsm8k,66,30,bp,0.125,0.19789686799049377,0.6858776211738586
gsm8k,66,30,c,0.5,0.055144697427749634,0.4687362611293793
gsm8k,66,30,c,0.25,0.11018339544534683,0.5855082869529724
gsm8k,66,30,c,0.125,0.15853242576122284,0.6369093656539917
gsm8k,66,30,d,0.5,0.04010642319917679,0.3720315098762512
gsm8k,66,30,d,0.25,0.0805627778172493,0.5241969227790833
gsm8k,66,30,d,0.125,0.11272058635950089,0.5936717391014099
gsm8k,66,31,a,0.5,0.00512322224676609,0.04725059121847153
gsm8k,66,31,a,0.25,0.03583874553442001,0.2414957880973816
gsm8k,66,31,a,0.125,0.06467635184526443,0.3784174919128418
gsm8k,66,31,b,0.5,0.08123928308486938,0.27284255623817444
gsm8k,66,31,b,0.25,0.18755024671554565,0.4617253541946411
gsm8k,66,31,b,0.125,0.2925160825252533,0.65840744972229
gsm8k,66,31,bp,0.5,0.12215699255466461,0.3678266108036041
gsm8k,66,31,bp,0.25,0.23756994307041168,0.5865758657455444
gsm8k,66,31,bp,0.125,0.3505210280418396,0.8203218579292297
gsm8k,66,31,c,0.5,0.08377327024936676,0.2863723933696747
gsm8k,66,31,c,0.25,0.16863256692886353,0.4435383677482605
gsm8k,66,31,c,0.125,0.2641966938972473,0.6328594088554382
gsm8k,66,31,d,0.5,0.059504434466362,0.2486332207918167
gsm8k,66,31,d,0.25,0.1140139028429985,0.3895898759365082
gsm8k,66,31,d,0.125,0.16378659009933472,0.45604372024536133
gsm8k,67,0,a,0.5,1.5415272613950037e-08,0.0001833947462728247
gsm8k,67,0,a,0.25,6.481458569851384e-08,0.00026226966292597353
gsm8k,67,0,a,0.125,3.9906052506921696e-07,0.00047154282219707966
gsm8k,67,0,b,0.5,0.005277357064187527,0.0632362887263298
gsm8k,67,0,b,0.25,0.031133202835917473,0.2033851444721222
gsm8k,67,0,b,0.125,0.06976328045129776,0.36802008748054504
gsm8k,67,0,bp,0.5,0.006385463289916515,0.07626913487911224
gsm8k,67,0,bp,0.25,0.034039318561553955,0.20492693781852722
gsm8k,67,0,bp,0.125,0.0755281001329422,0.3725467324256897
gsm8k,67,0,c,0.5,0.00276549207046628,0.04544445127248764
gsm8k,67,0,c,0.25,0.01676838845014572,0.12259781360626221
gsm8k,67,0,c,0.125,0.047476302832365036,0.24424439668655396
gsm8k,67,0,d,0.5,0.0001659323024796322,0.009637409821152687
gsm8k,67,0,d,0.25,0.002765833167359233,0.03707675263285637
gsm8k,67,0,d,0.125,0.011522439308464527,0.07436016947031021
gsm8k,67,1,a,0.5,6.304273370005831e-07,0.0009066271013580263
gsm8k,67,1,a,0.25,2.173311440856196e-05,0.006059463135898113
gsm8k,67,1,a,0.125,0.00038548046723008156,0.02788371779024601
gsm8k,67,1,b,0.5,0.014698103070259094,0.2083316594362259
gsm8k,67,1,b,0.25,0.059540022164583206,0.33620771765708923
gsm8k,67,1,b,0.125,0.12906938791275024,0.5149528980255127
gsm8k,67,1,bp,0.5,0.022351352497935295,0.22327154874801636
gsm8k,67,1,bp,0.25,0.07589828968048096,0.37894344329833984
gsm8k,67,1,bp,0.125,0.15707048773765564,0.6150050163269043
gsm8k,67,1,c,0.5,0.009278045035898685,0.13519330322742462
gsm8k,67,1,c,0.25,0.03871229290962219,0.2892848253250122
gsm8k,67,1,c,0.125,0.08347426354885101,0.4290156066417694
gsm8k,67,1,d,0.5,0.0019205143908038735,0.049647971987724304
gsm8k,67,1,d,0.25,0.011538553982973099,0.154456228017807
gsm8k,67,1,d,0.125,0.033636853098869324,0.2937661409378052
gsm8k,67,2,a,0.5,5.5837081163190305e-05,0.01859297789633274
gsm8k,67,2,a,0.25,0.0013133118627592921,0.0925828218460083
gsm8k,67,2,a,0.125,0.00391788687556982,0.17957891523838043
gsm8k,67,2,b,0.5,0.00887997541576624,0.2630276679992676
gsm8k,67,2,b,0.25,0.02978593111038208,0.500828206539154
gsm8k,67,2,b,0.125,0.053653791546821594,0.640336275100708
gsm8k,67,2,bp,0.5,0.015480640344321728,0.366710901260376
gsm8k,67,2,bp,0.25,0.03746417164802551,0.5528629422187805
gsm8k,67,2,bp,0.125,0.05929950252175331,0.6718629598617554
gsm8k,67,2,c,0.5,0.007448240183293819,0.23509788513183594
gsm8k,67,2,c,0.25,0.02254815585911274,0.44732770323753357
gsm8k,67,2,c,0.125,0.0433335080742836,0.5944886803627014
gsm8k,67,2,d,0.5,0.004645455628633499,0.17227208614349365
gsm8k,67,2,d,0.25,0.011839214712381363,0.3193891942501068
gsm8k,67,2,d,0.125,0.021973175927996635,0.44815707206726074
gsm8k,67,3,a,0.5,0.0008411831222474575,0.053449079394340515
gsm8k,67,3,a,0.25,0.0037141386419534683,0.12848153710365295
gsm8k,67,3,a,0.125,0.008045612834393978,0.20424358546733856
gsm8k,67,3,b,0.5,0.013276627287268639,0.26721838116645813
gsm8k,67,3,b,0.25,0.03651784732937813,0.4553668797016144
gsm8k,67,3,b,0.125,0.07859756052494049,0.6166470646858215
gsm8k,67,3,bp,0.5,0.02077413909137249,0.3524535894393921
gsm8k,67,3,bp,0.25,0.05594409629702568,0.5419233441352844
gsm8k,67,3,bp,0.125,0.10322750359773636,0.6729413866996765
gsm8k,67,3,c,0.5,0.012025142088532448,0.256195992231369
gsm8k,67,3,c,0.25,0.030602674931287766,0.41759398579597473
gsm8k,67,3,c,0.125,0.06634768843650818,0.580284059047699
gsm8k,67,3,d,0.5,0.008708499372005463,0.21846875548362732
gsm8k,67,3,d,0.25,0.019959254190325737,0.328856498003006
gsm8k,67,3,d,0.125,0.036723241209983826,0.4464602470397949
gsm8k,67,4,a,0.5,0.0008974919910542667,0.07004301995038986
gsm8k,67,4,a,0.25,0.004750839434564114,0.1552395522594452
gsm8k,67,4,a,0.125,0.009595081210136414,0.21814414858818054
gsm8k,67,4,b,0.5,0.015559958294034004,0.32260796427726746
gsm8k,67,4,b,0.25,0.040083400905132294,0.531888484954834
gsm8k,67,4,b,0.125,0.07209658622741699,0.6796815991401672
gsm8k,67,4,bp,0.5,0.023037193343043327,0.4095727503299713
gsm8k,67,4,bp,0.25,0.05271288380026817,0.6007121801376343
gsm8k,67,4,bp,0.125,0.08619561046361923,0.7098804712295532
gsm8k,67,4,c,0.5,0.012864929623901844,0.2987756133079529
gsm8k,67,4,c,0.25,0.031765829771757126,0.47094690799713135
gsm8k,67,4,c,0.125,0.05942830815911293,0.6249877214431763
gsm8k,67,4,d,0.5,0.008372652344405651,0.21277572214603424
gsm8k,67,4,d,0.25,0.017225001007318497,0.32248547673225403
gsm8k,67,4,d,0.125,0.02942643128335476,0.4341472387313843
gsm8k,67,5,a,0.5,0.0018481158185750246,0.0887860581278801
gsm8k,67,5,a,0.25,0.006695818156003952,0.16108404099941254
gsm8k,67,5,a,0.125,0.01229216530919075,0.21448899805545807
gsm8k,67,5,b,0.5,0.019266368821263313,0.27873489260673523
gsm8k,67,5,b,0.25,0.052309706807136536,0.4663986265659332
gsm8k,67,5,b,0.125,0.09594298899173737,0.6062290072441101
gsm8k,67,5,bp,0.5,0.02880856953561306,0.35286882519721985
gsm8k,67,5,bp,0.25,0.06844431161880493,0.5345800518989563
gsm8k,67,5,bp,0.125,0.11392804980278015,0.652306854724884
gsm8k,67,5,c,0.5,0.016624147072434425,0.2540210485458374
gsm8k,67,5,c,0.25,0.042366765439510345,0.4265247881412506
gsm8k,67,5,c,0.125,0.07881861925125122,0.5639910101890564
gsm8k,67,5,d,0.5,0.01192708034068346,0.20876595377922058
gsm8k,67,5,d,0.25,0.02476285584270954,0.3195973336696625
gsm8k,67,5,d,0.125,0.042572714388370514,0.4169061779975891
gsm8k,67,6,a,0.5,0.0029223787132650614,0.09667012840509415
gsm8k,67,6,a,0.25,0.009933077730238438,0.16706755757331848
gsm8k,67,6,a,0.125,0.018624916672706604,0.21741653978824615
gsm8k,67,6,b,0.5,0.022402381524443626,0.25042054057121277
gsm8k,67,6,b,0.25,0.07764951884746552,0.4734043776988983
gsm8k,67,6,b,0.125,0.1808897852897644,0.6947324872016907
gsm8k,67,6,bp,0.5,0.049115005880594254,0.3832106292247772
gsm8k,67,6,bp,0.25,0.15285684168338776,0.6568069458007812
gsm8k,67,6,bp,0.125,0.3460763990879059,0.8522037863731384
gsm8k,67,6,c,0.5,0.020643681287765503,0.22952763736248016
gsm8k,67,6,c,0.25,0.0688384547829628,0.4492228925228119
gsm8k,67,6,c,0.125,0.15887880325317383,0.6599022746086121
gsm8k,67,6,d,0.5,0.016415711492300034,0.19891726970672607
gsm8k,67,6,d,0.25,0.03871386498212814,0.32628333568573
gsm8k,67,6,d,0.125,0.07568726688623428,0.4835912883281708
gsm8k,67,7,a,0.5,0.0037993728183209896,0.11426112055778503
gsm8k,67,7,a,0.25,0.011831853538751602,0.17878596484661102
gsm8k,67,7,a,0.125,0.020548319444060326,0.22803829610347748
gsm8k,67,7,b,0.5,0.02635033242404461,0.29655787348747253
gsm8k,67,7,b,0.25,0.09697103500366211,0.5474672913551331
gsm8k,67,7,b,0.125,0.21673205494880676,0.73459792137146
gsm8k,67,7,bp,0.5,0.05653024837374687,0.43966782093048096
gsm8k,67,7,bp,0.25,0.1831870824098587,0.7056123614311218
gsm8k,67,7,bp,0.125,0.364364892244339,0.829994797706604
gsm8k,67,7,c,0.5,0.02452082745730877,0.27928099036216736
gsm8k,67,7,c,0.25,0.0809665322303772,0.5026570558547974
gsm8k,67,7,c,0.125,0.18794511258602142,0.7100176811218262
gsm8k,67,7,d,0.5,0.018713992089033127,0.22715893387794495
gsm8k,67,7,d,0.25,0.041165273636579514,0.3512348532676697
gsm8k,67,7,d,0.125,0.07825562357902527,0.49187931418418884
gsm8k,67,8,a,0.5,0.0041958666406571865,0.12635208666324615
gsm8k,67,8,a,0.25,0.013000516220927238,0.1771554946899414
gsm8k,67,8,a,0.125,0.0249052532017231,0.23056979477405548
gsm8k,67,8,b,0.5,0.03581608086824417,0.330805242061615
gsm8k,67,8,b,0.25,0.10275774449110031,0.5350721478462219
gsm8k,67,8,b,0.125,0.19966015219688416,0.6899994015693665
gsm8k,67,8,bp,0.5,0.05953957512974739,0.41146039962768555
gsm8k,67,8,bp,0.25,0.16218581795692444,0.6325196623802185
gsm8k,67,8,bp,0.125,0.30519798398017883,0.7899042367935181
gsm8k,67,8,c,0.5,0.03235191851854324,0.31347543001174927
gsm8k,67,8,c,0.25,0.08858339488506317,0.49918341636657715
gsm8k,67,8,c,0.125,0.17442236840724945,0.6659879088401794
gsm8k,67,8,d,0.5,0.022281307727098465,0.23638767004013062
gsm8k,67,8,d,0.25,0.05066533014178276,0.36198970675468445
gsm8k,67,8,d,0.125,0.08651624619960785,0.48206308484077454
gsm8k,67,9,a,0.5,0.005885717459022999,0.11070313304662704
gsm8k,67,9,a,0.25,0.01682323031127453,0.17908316850662231
gsm8k,67,9,a,0.125,0.0317535325884819,0.2550729215145111
gsm8k,67,9,b,0.5,0.04695047438144684,0.3561739921569824
gsm8k,67,9,b,0.25,0.1318885087966919,0.542655885219574
gsm8k,67,9,b,0.125,0.24137519299983978,0.6962390542030334
gsm8k,67,9,bp,0.5,0.07685904949903488,0.43954747915267944
gsm8k,67,9,bp,0.25,0.18802155554294586,0.637809157371521
gsm8k,67,9,bp,0.125,0.33738914132118225,0.7814420461654663
gsm8k,67,9,c,0.5,0.039835236966609955,0.31326261162757874
gsm8k,67,9,c,0.25,0.10711831599473953,0.4867994487285614
gsm8k,67,9,c,0.125,0.20543517172336578,0.6461445689201355
gsm8k,67,9,d,0.5,0.02987189218401909,0.2524496614933014
gsm8k,67,9,d,0.25,0.06267666071653366,0.37427785992622375
gsm8k,67,9,d,0.125,0.1035861223936081,0.48026108741760254
gsm8k,67,10,a,0.5,0.00516988942399621,0.09715752303600311
gsm8k,67,10,a,0.25,0.017892558127641678,0.1684858649969101
gsm8k,67,10,a,0.125,0.033861882984638214,0.22667810320854187
gsm8k,67,10,b,0.5,0.06778587400913239,0.40944012999534607
gsm8k,67,10,b,0.25,0.18240784108638763,0.5928040146827698
gsm8k,67,10,b,0.125,0.31414496898651123,0.7102234959602356
gsm8k,67,10,bp,0.5,0.104460708796978,0.4678128659725189
gsm8k,67,10,bp,0.25,0.2496499866247177,0.6689888834953308
gsm8k,67,10,bp,0.125,0.43682780861854553,0.7985002994537354
gsm8k,67,10,c,0.5,0.054145924746990204,0.3525625765323639
gsm8k,67,10,c,0.25,0.14386799931526184,0.5383932590484619
gsm8k,67,10,c,0.125,0.2538389265537262,0.6606196165084839
gsm8k,67,10,d,0.5,0.03301120549440384,0.23817172646522522
gsm8k,67,10,d,0.25,0.0789194405078888,0.43311360478401184
gsm8k,67,10,d,0.125,0.13249236345291138,0.5515959858894348
gsm8k,67,11,a,0.5,0.005406136158853769,0.12036675959825516
gsm8k,67,11,a,0.25,0.018142664805054665,0.2015472948551178
gsm8k,67,11,a,0.125,0.035352759063243866,0.2662273943424225
gsm8k,67,11,b,0.5,0.037812527269124985,0.2952079176902771
gsm8k,67,11,b,0.25,0.1322861909866333,0.5252285599708557
gsm8k,67,11,b,0.125,0.2816872000694275,0.6960088610649109
gsm8k,67,11,bp,0.5,0.0985117182135582,0.46544963121414185
gsm8k,67,11,bp,0.25,0.28773146867752075,0.7038919925689697
gsm8k,67,11,bp,0.125,0.5588374733924866,0.8449544310569763
gsm8k,67,11,c,0.5,0.03260686621069908,0.27611738443374634
gsm8k,67,11,c,0.25,0.11159642040729523,0.4835093021392822
gsm8k,67,11,c,0.125,0.24300779402256012,0.662692666053772
gsm8k,67,11,d,0.5,0.029382487758994102,0.2442602664232254
gsm8k,67,11,d,0.25,0.0647098571062088,0.36812251806259155
gsm8k,67,11,d,0.125,0.1077636182308197,0.4598279893398285
gsm8k,67,12,a,0.5,0.00564340827986598,0.09641687572002411
gsm8k,67,12,a,0.25,0.018739158287644386,0.17326733469963074
gsm8k,67,12,a,0.125,0.03820125013589859,0.25008612871170044
gsm8k,67,12,b,0.5,0.05601898580789566,0.33427464962005615
gsm8k,67,12,b,0.25,0.16677126288414001,0.5574143528938293
gsm8k,67,12,b,0.125,0.32414716482162476,0.7282965779304504
gsm8k,67,12,bp,0.5,0.11370697617530823,0.46262484788894653
gsm8k,67,12,bp,0.25,0.31407567858695984,0.7209246158599854
gsm8k,67,12,bp,0.125,0.5288093686103821,0.8474602103233337
gsm8k,67,12,c,0.5,0.051892753690481186,0.3132734000682831
gsm8k,67,12,c,0.25,0.1422945111989975,0.5246208310127258
gsm8k,67,12,c,0.125,0.27442511916160583,0.6808788776397705
gsm8k,67,12,d,0.5,0.03632776811718941,0.23668937385082245
gsm8k,67,12,d,0.25,0.08075302094221115,0.38937345147132874
gsm8k,67,12,d,0.125,0.13337767124176025,0.5015066266059875
gsm8k,67,13,a,0.5,0.005871507339179516,0.09804612398147583
gsm8k,67,13,a,0.25,0.018230648711323738,0.1736762374639511
gsm8k,67,13,a,0.125,0.03898204490542412,0.2652236819267273
gsm8k,67,13,b,0.5,0.06672230362892151,0.39545556902885437
gsm8k,67,13,b,0.25,0.17773374915122986,0.5927892327308655
gsm8k,67,13,b,0.125,0.31229132413864136,0.7208698987960815
gsm8k,67,13,bp,0.5,0.11290773004293442,0.4815809726715088
gsm8k,67,13,bp,0.25,0.26302629709243774,0.6777598857879639
gsm8k,67,13,bp,0.125,0.4366355538368225,0.794180691242218
gsm8k,67,13,c,0.5,0.05714169517159462,0.35585644841194153
gsm8k,67,13,c,0.25,0.15503834187984467,0.5583106875419617
gsm8k,67,13,c,0.125,0.2748149335384369,0.6923571825027466
gsm8k,67,13,d,0.5,0.038274917751550674,0.25286078453063965
gsm8k,67,13,d,0.25,0.08817437291145325,0.42078566551208496
gsm8k,67,13,d,0.125,0.1417687088251114,0.5245804786682129
gsm8k,67,14,a,0.5,0.007073032669723034,0.11286033689975739
gsm8k,67,14,a,0.25,0.02202128991484642,0.19721642136573792
gsm8k,67,14,a,0.125,0.04243528097867966,0.2730535864830017
gsm8k,67,14,b,0.5,0.06658557057380676,0.34092435240745544
gsm8k,67,14,b,0.25,0.18435989320278168,0.5197169780731201
gsm8k,67,14,b,0.125,0.35635679960250854,0.6826832294464111
gsm8k,67,14,bp,0.5,0.13529904186725616,0.46379727125167847
gsm8k,67,14,bp,0.25,0.38496237993240356,0.7031634449958801
gsm8k,67,14,bp,0.125,0.6678174138069153,0.8428909182548523
gsm8k,67,14,c,0.5,0.05734635517001152,0.31449347734451294
gsm8k,67,14,c,0.25,0.15576496720314026,0.47985711693763733
gsm8k,67,14,c,0.125,0.3035826086997986,0.6362727880477905
gsm8k,67,14,d,0.5,0.04336153343319893,0.26277878880500793
gsm8k,67,14,d,0.25,0.09288574755191803,0.3795167803764343
gsm8k,67,14,d,0.125,0.14638254046440125,0.46718767285346985
gsm8k,67,15,a,0.5,0.008759299293160439,0.13300086557865143
gsm8k,67,15,a,0.25,0.024442506954073906,0.21885931491851807
gsm8k,67,15,a,0.125,0.04373140260577202,0.29608964920043945
gsm8k,67,15,b,0.5,0.060718782246112823,0.36369121074676514
gsm8k,67,15,b,0.25,0.16580374538898468,0.5660932064056396
gsm8k,67,15,b,0.125,0.28335660696029663,0.6964927911758423
gsm8k,67,15,bp,0.5,0.09821391850709915,0.4534602165222168
gsm8k,67,15,bp,0.25,0.2313791662454605,0.6523176431655884
gsm8k,67,15,bp,0.125,0.3980439007282257,0.774684488773346
gsm8k,67,15,c,0.5,0.05705159157514572,0.348417192697525
gsm8k,67,15,c,0.25,0.14528706669807434,0.5441521406173706
gsm8k,67,15,c,0.125,0.252907395362854,0.6763525605201721
gsm8k,67,15,d,0.5,0.041862454265356064,0.2812630236148834
gsm8k,67,15,d,0.25,0.08103913813829422,0.41042396426200867
gsm8k,67,15,d,0.125,0.12898337841033936,0.5108188390731812
gsm8k,67,16,a,0.5,0.0065763345919549465,0.10700055211782455
gsm8k,67,16,a,0.25,0.01944740116596222,0.1768399327993393
gsm8k,67,16,a,0.125,0.03668256849050522,0.2541951835155487
gsm8k,67,16,b,0.5,0.053183700889348984,0.30309268832206726
gsm8k,67,16,b,0.25,0.1649715006351471,0.5038575530052185
gsm8k,67,16,b,0.125,0.31885001063346863,0.670388400554657
gsm8k,67,16,bp,0.5,0.10271986573934555,0.40796175599098206
gsm8k,67,16,bp,0.25,0.2858242988586426,0.6517439484596252
gsm8k,67,16,bp,0.125,0.504045307636261,0.7909868359565735
gsm8k,67,16,c,0.5,0.04462818801403046,0.27589812874794006
gsm8k,67,16,c,0.25,0.14072826504707336,0.4732457101345062
gsm8k,67,16,c,0.125,0.2750554382801056,0.6356732845306396
gsm8k,67,16,d,0.5,0.0337987020611763,0.22632668912410736
gsm8k,67,16,d,0.25,0.07392521947622299,0.3602292537689209
gsm8k,67,16,d,0.125,0.12950748205184937,0.46979784965515137
gsm8k,67,17,a,0.5,0.006867927499115467,0.12737466394901276
gsm8k,67,17,a,0.25,0.018204526975750923,0.20349478721618652
gsm8k,67,17,a,0.125,0.03496282547712326,0.2957199811935425
gsm8k,67,17,b,0.5,0.05206426978111267,0.382682204246521
gsm8k,67,17,b,0.25,0.1510225087404251,0.5691584348678589
gsm8k,67,17,b,0.125,0.2715391516685486,0.7098867297172546
gsm8k,67,17,bp,0.5,0.09172110259532928,0.4531249701976776
gsm8k,67,17,bp,0.25,0.24393369257450104,0.7033427357673645
gsm8k,67,17,bp,0.125,0.4120465815067291,0.8344466686248779
gsm8k,67,17,c,0.5,0.050087690353393555,0.3546769618988037
gsm8k,67,17,c,0.25,0.1427355408668518,0.5422120690345764
gsm8k,67,17,c,0.125,0.25262361764907837,0.6870816349983215
gsm8k,67,17,d,0.5,0.032979581505060196,0.2744365334510803
gsm8k,67,17,d,0.25,0.07187174260616302,0.43196406960487366
gsm8k,67,17,d,0.125,0.11740653961896896,0.5303812623023987
gsm8k,67,18,a,0.5,0.008879836648702621,0.14759771525859833
gsm8k,67,18,a,0.25,0.020871901884675026,0.23102863132953644
gsm8k,67,18,a,0.125,0.039787497371435165,0.35461312532424927
gsm8k,67,18,b,0.5,0.04850361496210098,0.3952573239803314
gsm8k,67,18,b,0.25,0.130971759557724,0.6032089591026306
gsm8k,67,18,b,0.125,0.21089395880699158,0.71572345495224
gsm8k,67,18,bp,0.5,0.07247907668352127,0.4721893072128296
gsm8k,67,18,bp,0.25,0.17610599100589752,0.6717231273651123
gsm8k,67,18,bp,0.125,0.310881644487381,0.8103708624839783
gsm8k,67,18,c,0.5,0.042039986699819565,0.3579763174057007
gsm8k,67,18,c,0.25,0.11316421627998352,0.572895884513855
gsm8k,67,18,c,0.125,0.18793226778507233,0.6806809902191162
gsm8k,67,18,d,0.5,0.03220389783382416,0.2788343131542206
gsm8k,67,18,d,0.25,0.06978852301836014,0.46682220697402954
gsm8k,67,18,d,0.125,0.10864519327878952,0.5736576318740845
gsm8k,67,19,a,0.5,0.006852374877780676,0.14590507745742798
gsm8k,67,19,a,0.25,0.01683172583580017,0.21262510120868683
gsm8k,67,19,a,0.125,0.03181416913866997,0.3075059950351715
gsm8k,67,19,b,0.5,0.04463523253798485,0.37962955236434937
gsm8k,67,19,b,0.25,0.12856212258338928,0.5898855924606323
gsm8k,67,19,b,0.125,0.22944578528404236,0.7282697558403015
gsm8k,67,19,bp,0.5,0.07847180217504501,0.4769636392593384
gsm8k,67,19,bp,0.25,0.20224367082118988,0.7038007378578186
gsm8k,67,19,bp,0.125,0.32428672909736633,0.8141065239906311
gsm8k,67,19,c,0.5,0.04184219241142273,0.362056165933609
gsm8k,67,19,c,0.25,0.11433237791061401,0.5600054860115051
gsm8k,67,19,c,0.125,0.20288170874118805,0.6950615644454956
gsm8k,67,19,d,0.5,0.030949125066399574,0.29937779903411865
gsm8k,67,19,d,0.25,0.06463362276554108,0.44066494703292847
gsm8k,67,19,d,0.125,0.10684344172477722,0.5457732677459717
gsm8k,67,20,a,0.5,0.0066383033990859985,0.11703546345233917
gsm8k,67,20,a,0.25,0.016324056312441826,0.17801086604595184
gsm8k,67,20,a,0.125,0.028661077842116356,0.24891570210456848
gsm8k,67,20,b,0.5,0.03450121730566025,0.29715046286582947
gsm8k,67,20,b,0.25,0.10044749081134796,0.4694892168045044
gsm8k,67,20,b,0.125,0.1749768853187561,0.615605890750885
gsm8k,67,20,bp,0.5,0.06664631515741348,0.4066721796989441
gsm8k,67,20,bp,0.25,0.15594464540481567,0.5988325476646423
gsm8k,67,20,bp,0.125,0.265118807554245,0.7210240364074707
gsm8k,67,20,c,0.5,0.031348180025815964,0.2772938013076782
gsm8k,67,20,c,0.25,0.08983775228261948,0.43908146023750305
gsm8k,67,20,c,0.125,0.15671084821224213,0.5781106948852539
gsm8k,67,20,d,0.5,0.027829568833112717,0.236282080411911
gsm8k,67,20,d,0.25,0.054757487028837204,0.3538617193698883
gsm8k,67,20,d,0.125,0.08434442430734634,0.4257284998893738
gsm8k,67,21,a,0.5,0.0051974086090922356,0.11937180906534195
gsm8k,67,21,a,0.25,0.01365774404257536,0.21057459712028503
gsm8k,67,21,a,0.125,0.028645187616348267,0.34192219376564026
gsm8k,67,21,b,0.5,0.028142932802438736,0.3417748510837555
gsm8k,67,21,b,0.25,0.09446465969085693,0.5798397660255432
gsm8k,67,21,b,0.125,0.15671411156654358,0.7046502828598022
gsm8k,67,21,bp,0.5,0.05395452305674553,0.4564128518104553
gsm8k,67,21,bp,0.25,0.13822543621063232,0.684307336807251
gsm8k,67,21,bp,0.125,0.23230715095996857,0.8147652745246887
gsm8k,67,21,c,0.5,0.027843769639730453,0.323310911655426
gsm8k,67,21,c,0.25,0.09249252825975418,0.5878857970237732
